filetype_a
hashlen,32
filecount,10000
row_ones_mean,0.50234375,row_ones_stdev,0.09381443098445728
col_ones_mean,0.5023437500000001,col_ones_stdev,0.00819302056249708
column_means,0.4948,0.4958,0.5026,0.4896,0.4996,0.502,0.5004,0.5024,0.5144,0.5,0.5,0.508,0.4804,0.5172,0.4988,0.5,0.508,0.5072,0.4992,0.5072,0.5,0.4948,0.4972,0.5002,0.4952,0.508,0.4976,0.504,0.5168,0.5172,0.4988,0.5176
column_means_sorted,0.4804,0.4896,0.4948,0.4948,0.4952,0.4958,0.4972,0.4976,0.4988,0.4988,0.4992,0.4996,0.5,0.5,0.5,0.5,0.5002,0.5004,0.502,0.5024,0.5026,0.504,0.5072,0.5072,0.508,0.508,0.508,0.5144,0.5168,0.5172,0.5172,0.5176
collision_count,0

filetype_a-alt
hashlen,32
filecount,10000
row_ones_mean,0.4996903153153153,row_ones_stdev,0.09911158460923945
col_ones_mean,0.49969031531531527,col_ones_stdev,0.004916596513749294
column_means,0.4993993993993994,0.4990990990990991,0.5017017017017017,0.5066066066066066,0.4973973973973974,0.4998998998998999,0.5016016016016016,0.5054054054054054,0.504004004004004,0.4957957957957958,0.4954954954954955,0.5024024024024024,0.5002002002002002,0.4891891891891892,0.5057057057057057,0.4921921921921922,0.4968968968968969,0.4928928928928929,0.4986986986986987,0.5078078078078078,0.5057057057057057,0.501001001001001,0.4990990990990991,0.5019019019019019,0.4975975975975976,0.5059059059059059,0.5011011011011011,0.5003003003003003,0.4981981981981982,0.4890890890890891,0.5057057057057057,0.4920920920920921
column_means_sorted,0.4890890890890891,0.4891891891891892,0.4920920920920921,0.4921921921921922,0.4928928928928929,0.4954954954954955,0.4957957957957958,0.4968968968968969,0.4973973973973974,0.4975975975975976,0.4981981981981982,0.4986986986986987,0.4990990990990991,0.4990990990990991,0.4993993993993994,0.4998998998998999,0.5002002002002002,0.5003003003003003,0.501001001001001,0.5011011011011011,0.5016016016016016,0.5017017017017017,0.5019019019019019,0.5024024024024024,0.504004004004004,0.5054054054054054,0.5057057057057057,0.5057057057057057,0.5057057057057057,0.5059059059059059,0.5066066066066066,0.5078078078078078
collision_count,0

filetype_ones
hashlen,32
filecount,10000
row_ones_mean,0.501275,row_ones_stdev,0.088399038456309
col_ones_mean,0.501275,col_ones_stdev,0.004720103282768292
column_means,0.5012,0.4922,0.5064,0.5104,0.504,0.5038,0.503,0.4974,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5032,0.4956,0.5022,0.5028,0.4952,0.5006,0.4994,0.501,0.4952,0.5032,0.5076,0.5056,0.51,0.4884,0.5044,0.508
